repo,file,commit,change_type,diff,change_count,condition_type,commit_subject,commit_body,linked_issues,linked_issues_count,issue_titles,issue_bodies,issue_states,issue_comments_count,issue_comments,MAN_ANNOTATED,COMMIT_DESC_ENOUGH,MAN_LINKED_ISSUES,DESC_ISSUE,ISSUE_NAME_CHNG_AFTER_CODE_IMP
spring-projects/spring-framework,spring-aop/src/main/java/org/springframework/aop/framework/ProxyFactoryBean.java,b92515bdee5a3f153183e2f86ee5e378c28b0d1e,Condition_Change,"-			if (this.targetName == null) {
+			if (this.targetName == null && logger.isInfoEnabled()) {",2,condition,Add logger.isInfoEnabled check before logger.info,Closes gh-24667,['https://api.github.com/repos/spring-projects/spring-framework/issues/24667'],1,['Add logger.isInfoEnabled check before logger.info'],[''],['closed'],[1],['This has been merged into `master`.\r\n\r\nThanks'],,,,,
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/util/AntPathMatcher.java,baa7b1c6c84f64465cecdf6ad2e2bf90371cbd7b,Remove_Condition,"-				return (pattern.endsWith(this.pathSeparator) ? path.endsWith(this.pathSeparator) :
-						!path.endsWith(this.pathSeparator));
+				return (pattern.endsWith(this.pathSeparator) == path.endsWith(this.pathSeparator));
-					if (skipped > 0) {
-						return true;
-					}
-					return (pattDir.length() > 0) && isWildcardChar(pattDir.charAt(0));
+					return (skipped > 0 || (pattDir.length() > 0 && isWildcardChar(pattDir.charAt(0))));",8,condition,Simplified match condition checks,"Issue: SPR-15477
",[],0,[],[],[],[],[],,,,,
spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/RequestMappingHandlerAdapter.java,bac5cd866e3ad685b84be0bcce2bdef573077242,Remove_Condition,"-				sessionAttrHandler = this.sessionAttributesHandlerCache.get(handlerType);
-				if (sessionAttrHandler == null) {
-					sessionAttrHandler = new SessionAttributesHandler(handlerType, this.sessionAttributeStore);
-					this.sessionAttributesHandlerCache.put(handlerType, sessionAttrHandler);
-				}
+				sessionAttrHandler = this.sessionAttributesHandlerCache.computeIfAbsent(handlerType, type -> new SessionAttributesHandler(type, this.sessionAttributeStore));",6,condition,Simplify getSessionAttributesHandler() method,,[],0,[],[],[],[],[],,,,,
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/multipart/support/StandardServletMultipartResolver.java,bac68c8d3f9ca4caa70b54c14e0e9805f88f8d34,Remove_Condition,"-		if (!""post"".equalsIgnoreCase(request.getMethod())) {
-			return false;
-		}
-		String contentType = request.getContentType();
-		return StringUtils.startsWithIgnoreCase(contentType, ""multipart/"");
+		return StringUtils.startsWithIgnoreCase(request.getContentType(), ""multipart/"");",6,condition,StandardServletMultipartResolver accepts any HTTP method for multipart,"Issue: SPR-16975
",[],0,[],[],[],[],[],,,,,
spring-projects/spring-framework,spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/AbstractMessageWriterResultHandler.java,bd8d71be0e6ff0a6cb5cded33b473c6ba8260e9d,Condition_Change,"+		ResolvableType actualElementType;
+			actualElementType = elementType;
-			elementType = (bodyType.toClass() == Object.class && body != null ?
-					ResolvableType.forInstance(body) : bodyType);
+			actualElementType = body != null ? ResolvableType.forInstance(body) : bodyType;
+			elementType = (bodyType.toClass() == Object.class && body != null ? actualElementType : bodyType);
-				if (writer.canWrite(elementType, bestMediaType)) {
+				if (writer.canWrite(actualElementType, bestMediaType)) {",8,condition,canWrite uses actual return value type if known,"Closes gh-22803
",['https://api.github.com/repos/spring-projects/spring-framework/issues/22803'],1,"[""Return value doesn't serialize to JSON when return type is Mono of Interface in WebFlux""]","['In WebMVC type application, Spring\'s message converter can convert the return value to a proper message(like a JSON) when controller return type declared by interface.\r\n\r\nBut, Webflux\'s behavior is different.\r\n\r\nFor example, we have Car class that implements Vehicle interface.\r\n```\r\npublic interface Vehicle {\r\n}\r\n\r\npublic class Car implements Vehicle {\r\n    private String gearType;\r\n}\r\n```\r\nAnd then there is a controller method like that.\r\n```\r\n@GetMapping(""vehicle"")\r\npublic Vehicle getVehicle() {\r\n    return new Car();\r\n}\r\n```\r\nI can get a json response of Car class with `content-type: application/json` header.\r\n\r\nBut, webflux\'s result is defferent. \r\n```\r\n@GetMapping(""vehicle"")\r\npublic Mono<Vehicle> getVehicle() {\r\n    return Mono.just(new Car());\r\n}\r\n```\r\nIt only supports a \'content-type: text/event-stream\' when return type is a mono of interface.\r\nIs it a bug?']",['closed'],[3],"['This odd. The signature with `Mono<Vehicle>` should work in both Spring MVC and WebFlux as expected. Do you have a sample?', 'Here is my simple example.\r\n\r\nWebflux : https://github.com/freddieyyh/demo/tree/webflux\r\nWebMVC : https://github.com/freddieyyh/demo/tree/webmvc\r\n\r\nCommand `curl -X GET -H ""Accept: application/json"" ""localhost:8080/interface-a""`\r\nworks on WebMVC demo, but doesn\'t work on  Webflux demo.', ""The `Result` interface from the sample has no methods, so Jackson returns false for `getObjectMapper().canSerialize(Result.class)`. Adding at least one accessor makes it work. \r\n\r\nSpring MVC works is because it uses the actual type `ResultA`. We can make an improvement in WebFlux so that a concrete return value works the same, but for `Mono<Result>` it would still rely on the declared type, so it's best to have some sort of accessor on the interface.""]",,,,,
spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/BeanUtils.java,bd8e682c51a6a383df559717d5352188032afb1b,Remove_Condition,"-			Constructor<T> kotlinPrimaryConstructor = KotlinDelegate.findPrimaryConstructor(clazz);
-			if (kotlinPrimaryConstructor != null) {
-				return kotlinPrimaryConstructor;
-			}
+			return KotlinDelegate.findPrimaryConstructor(clazz);",5,condition,Simplify BeanUtils.findPrimaryConstructor(),Closes gh-26519,['https://api.github.com/repos/spring-projects/spring-framework/issues/26519'],1,['Simplify BeanUtils.findPrimaryConstructor()'],['Simplified code.'],['closed'],[4],"['@1993heqiang Please sign the [Contributor License Agreement](https://cla.pivotal.io/sign/spring?repositoryId=spring-projects/spring-framework&pullRequestId=26519)!\n\n[Click here](https://cla.pivotal.io/sync/spring?repositoryId=spring-projects/spring-framework&pullRequestId=26519) to manually synchronize the status of this Pull Request.\n\nSee the [FAQ](https://cla.pivotal.io/about) for frequently asked questions.', '@1993heqiang Thank you for signing the [Contributor License Agreement](https://cla.pivotal.io/sign/spring?repositoryId=spring-projects/spring-framework&pullRequestId=26519)!', 'This has been merged into `master`.\r\n\r\nThanks', 'good']",,,,,
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/convert/TypeDescriptor.java,be853d466b406b7f6a66420158b5eba1de2fe267,Add_Condition,"+		@Override
+		public boolean isAnnotationPresent(Class<? extends Annotation> annotationClass) {
+			for (Annotation annotation : getAnnotations()) {
+				if (annotation.annotationType() == annotationClass) {
+					return true;
+				}
+			}
+			return false;
+		}
+",10,condition,AnnotatedElementAdapter explicitly declares isAnnotationPresent method,"Issue: SPR-14872
(cherry picked from commit 17863df)
",[],0,[],[],[],[],[],,,,,
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/convert/TypeDescriptor.java,be853d466b406b7f6a66420158b5eba1de2fe267,Add_Condition,"+		@Override
+		public boolean isAnnotationPresent(Class<? extends Annotation> annotationClass) {
+			for (Annotation annotation : getAnnotations()) {
+				if (annotation.annotationType() == annotationClass) {
+					return true;
+				}
+			}
+			return false;
+		}
+",10,iteration,AnnotatedElementAdapter explicitly declares isAnnotationPresent method,"Issue: SPR-14872
(cherry picked from commit 17863df)
",[],0,[],[],[],[],[],,,,,
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/scheduling/concurrent/ConcurrentTaskExecutor.java,c23fd784a0d91f5de1e6b5cab82e86b1746fc3b4,Remove_Condition,"-	private TaskExecutorAdapter getAdaptedExecutor(Executor concurrentExecutor) {
-		if (managedExecutorServiceClass != null && managedExecutorServiceClass.isInstance(concurrentExecutor)) {
-			return new ManagedTaskExecutorAdapter(concurrentExecutor);
-		}
-		TaskExecutorAdapter adapter = new TaskExecutorAdapter(concurrentExecutor);
+	private TaskExecutorAdapter getAdaptedExecutor(Executor originalExecutor) {
+		TaskExecutorAdapter adapter =
+				(managedExecutorServiceClass != null && managedExecutorServiceClass.isInstance(originalExecutor) ?
+						new ManagedTaskExecutorAdapter(originalExecutor) : new TaskExecutorAdapter(originalExecutor));",9,condition,Consistently apply TaskDecorator to ManagedExecutorService as well,"Closes gh-32455
",['https://api.github.com/repos/spring-projects/spring-framework/issues/32455'],1,['Consistently apply TaskDecorator to ManagedExecutorService as well'],"['Following up on #30442, there is still one case where a configured `TaskDecorator` is not applied: to a late-initialized JSR-236 `ManagedExecutorService`, as typically encountered by `DefaultManagedTaskExecutor` in an application server environment.']",['closed'],[0],[],,,,,
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/annotation/AnnotationUtils.java,c3dbaed4ced5dafe736dfe391807ac85bfe6858e,Condition_Change,"+				result = synthesizeAnnotation(result, method);
-		return synthesizeAnnotation(result, method);
+		return result;
-			if (result != null) {
+			if (result != null && synthesize) {
+				result = synthesizeAnnotation(result, clazz);
-		return (synthesize ? synthesizeAnnotation(result, clazz) : result);
+		return result;",8,condition,AnnotationUtils caches findAnnotation results in pre-synthesized form,"Issue: SPR-13621
",[],0,[],[],[],[],[],,,,,
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/DefaultParameterNameDiscoverer.java,c4e8ffece16db679ef4d92d97d7b3e8c748f0b5a,Condition_Change,"-		if (KotlinDetector.isKotlinReflectPresent() && !NativeDetector.inNativeImage()) {
+		if (KotlinDetector.isKotlinReflectPresent()) {",2,condition,Remove outdated NativeDetector check for Kotlin reflection,"See gh-25179
",['https://api.github.com/repos/spring-projects/spring-framework/issues/25179'],1,['Disable and remove unsupported features from native images'],['The work done on [spring-graalvm-native substitutions](https://github.com/spring-projects-experimental/spring-graalvm-native/tree/master/spring-graalvm-native-substitutions) has allows to identify a first set of classes where we need to add a specific code path for GraalVM native images:\r\n\r\n- Remove load time weaving capabilities from `org.springframework.context.support.AbstractApplicationContext`\r\n- Remove `ConfigurationClassEnhancer` usage from `org.springframework.context.annotation.ConfigurationClassPostProcessor`\r\n- Remove usage of `ObjenesisCglibAopProxy` from   `org.springframework.aop.framework.DefaultAopProxyFactory`\r\n- Remove `CglibSubclassCreator` usage from `org.springframework.beans.factory.support.CglibSubclassingInstantiationStrategy`\r\n\r\nThere are likely other ones to be identified.'],['closed'],[0],[],,,,,
spring-projects/spring-framework,spring-jdbc/src/main/java/org/springframework/jdbc/support/JdbcUtils.java,c5590ae9e6a3d75feae96f3015a65462c67dbcf8,Condition_Change,"-			catch (AbstractMethodError err) {
-				logger.debug(""JDBC driver does not implement JDBC 4.1 'getObject(int, Class)' method"", err);
-			}
-			catch (SQLFeatureNotSupportedException ex) {
+			catch (SQLFeatureNotSupportedException | AbstractMethodError ex) {
-				logger.debug(""JDBC driver has limited support for JDBC 4.1 'getObject(int, Class)' method"", ex);
+				if (logger.isDebugEnabled()) {
+					logger.debug(""JDBC driver has limited support for 'getObject(int, Class)' with column type: "" +
+							requiredType.getName(), ex);
+				}",10,iteration,Log column type for limited support message in getResultSetValue,"Closes gh-32601
",['https://api.github.com/repos/spring-projects/spring-framework/issues/32601'],1,['Log column type for limited support message in `JdbcUtils.getResultSetValue`'],"['It would have been great to see which type is not supported in the logs, all the more as a driver provider gives a very terse error message (""Invalid column type""):\r\nlogger.debug(""JDBC driver has limited support for JDBC 4.1 \'getObject(int, Class)\' method for class = "" + requiredType, ex);\r\n\r\n_Originally posted by @PhilippeHaution in https://github.com/spring-projects/spring-framework/issues/16223#issuecomment-2035184262_']",['closed'],[0],[],,,,,
spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/factory/xml/DefaultBeanDefinitionDocumentReader.java,c95dfca726aa72ef0c7dc64526b5808f28e258f1,Add_Condition,"+					if (logger.isInfoEnabled()) {
+						logger.info(""Skipped XML bean definition file due to specified profiles ["" + profileSpec +
+								""] not matching: "" + getReaderContext().getResource());
+					}",4,condition,Log profile-based exclusion of XML bean definition file,"Issue: SPR-10202
",[],0,[],[],[],[],[],,,,,
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/CollectionFactory.java,ccec75c98daa681727f510fa8e69d9651615d59c,Condition_Change,"-		else if (SortedSet.class == collectionType || NavigableSet.class == collectionType) {
+		else if (TreeSet.class == collectionType || SortedSet.class == collectionType || NavigableSet.class == collectionType) {",2,condition,Add missing TreeSet to CollectionFactory.createCollection(),"See gh-28949
",['https://api.github.com/repos/spring-projects/spring-framework/issues/28949'],1,['Support TreeSet collection type in CollectionFactory.createCollection() without using reflection'],['It seems to have been missed in #28718.'],['closed'],[0],[],,,,,
spring-projects/spring-framework,spring-websocket/src/main/java/org/springframework/web/socket/config/WebSocketNamespaceUtils.java,cd4ce8727e97366cd50281f9ad2dd22922578ac1,Condition_Change,"-
-
-			interceptors.add(new OriginHandshakeInterceptor(allowedOrigins));
+			RootBeanDefinition originHandshakeInterceptor = new RootBeanDefinition(OriginHandshakeInterceptor.class);
+			originHandshakeInterceptor.getPropertyValues().add(""allowedOrigins"", allowedOrigins);
+			interceptors.add(originHandshakeInterceptor);
-			for (Element beanElement : DomUtils.getChildElementsByTagName(parentElement, new String[] {""bean"", ""ref""})) {
+			for (Element beanElement : DomUtils.getChildElementsByTagName(parentElement, ""bean"", ""ref"")) {",8,iteration,WebSocket namespace consistently applies resolvable allowed-origins value,"Issue: SPR-13760
",[],0,[],[],[],[],[],,,,,
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/context/support/AbstractApplicationContext.java,cdf6eb95ab1ec041b1512185d2e00b09f433e866,Add_Condition,"-				logger.warn(""Exception encountered during context initialization - cancelling refresh attempt"", ex);
+				if (logger.isWarnEnabled()) {
+					logger.warn(""Exception encountered during context initialization - "" +
+							""cancelling refresh attempt: "" + ex);
+				}",5,condition,Reduced warn log entry without stacktrace for startup exceptions,"Issue: SPR-13663
",[],0,[],[],[],[],[],,,,,
spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/ExceptionHandlerExceptionResolver.java,cdfcc23b6f1424f04e8273b3aa69fe185fb73dde,Condition_Change,"-			if (logger.isErrorEnabled()) {
-				logger.error(""Failed to invoke @ExceptionHandler method: "" + exceptionHandlerMethod, invocationEx);
+			if (logger.isDebugEnabled()) {
+				logger.debug(""Failed to invoke @ExceptionHandler method: "" + exceptionHandlerMethod, invocationEx);",4,condition,Reduce log level for @ExceptionHandler failure,"Issue: SPR-13932
",[],0,[],[],[],[],[],,,,,
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/context/annotation/ConfigurationClassParser.java,ce1954da1edd64f1280ead0435c7b3923e33f6da,Condition_Change,"-			if (!this.knownSuperclasses.containsKey(superclass)) {
+			if (!superclass.startsWith(""java"") && !this.knownSuperclasses.containsKey(superclass)) {",2,condition,Configuration class processing explicitly skips java.* classes since we'll never find @Bean annotations there anyway,"Issue: SPR-11718
(cherry picked from commit c8ea80d)
",[],0,[],[],[],[],[],,,,,
spring-projects/spring-framework,spring-web/src/testFixtures/java/org/springframework/web/testfixture/servlet/MockHttpServletResponse.java,ce49354400936778b7a7a1e6ec1a373d2a1fa5cb,Add_Condition,"+import java.nio.charset.StandardCharsets;
+	private static final MediaType APPLICATION_PLUS_JSON = new MediaType(""application"", ""*+json"");
+
+				else if (mediaType.isCompatibleWith(MediaType.APPLICATION_JSON) ||
+						mediaType.isCompatibleWith(APPLICATION_PLUS_JSON)) {
+						this.characterEncoding = StandardCharsets.UTF_8.name();
+				}",7,condition,Sync MockHttpServletResponse implementations,"See gh-33019
",['https://api.github.com/repos/spring-projects/spring-framework/issues/33019'],1,['`MockHttpServletResponse` defaults to ISO-8859-1 for JSON while the rest of the framework defaults to UTF-8'],"['**Affects:** 6.1.8\r\n\r\nWhen Spring MVC serializes JSON and no charater encoding is specified, UTF-8 is used by default (see [this](https://github.com/spring-projects/spring-framework/blob/main/spring-web/src/main/java/org/springframework/http/converter/json/AbstractJackson2HttpMessageConverter.java#L436) or [this](https://github.com/spring-projects/spring-framework/blob/main/spring-web/src/main/java/org/springframework/http/converter/StringHttpMessageConverter.java#L156)). \r\n\r\nMockMvc on the other hand always defaults to ISO-8859-1 which results in inconsistencies reproduced [here](https://github.com/lukas-krecan/JsonUnit/issues/212).\r\n\r\nThis is a follow-up of https://github.com/spring-projects/spring-framework/issues/32997\r\n\r\n']",['closed'],[0],[],,,,,
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/util/StringUtils.java,ce4eff321cd976df4ba26fe3971642259af891d2,Add_Condition,"-		StringBuilder sb = new StringBuilder(inString.length());
+		int capacity = inString.length();
+		if (newPattern.length() > oldPattern.length()) {
+			capacity += 16;
+		}
+		StringBuilder sb = new StringBuilder(capacity);
+
+",8,condition,Optimize StringUtils.replace for larger replacement pattern,"Issue: SPR-15430
",[],0,[],[],[],[],[],,,,,
spring-projects/spring-framework,spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/AbstractMessageReaderArgumentResolver.java,cfae40afb456c98b2a11be600096da89b8aacafd,Add_Condition,"+import org.springframework.http.HttpStatus;
+import org.springframework.web.server.ResponseStatusException;
-			return Mono.error(new IllegalStateException(
-					""In a WebFlux application, form data is accessed via ServerWebExchange.getFormData().""));
+			if (logger.isDebugEnabled()) {
+				logger.debug(""Form data is accessed via ServerWebExchange.getFormData() in WebFlux."");
+			}
+			return Mono.error(new ResponseStatusException(HttpStatus.UNSUPPORTED_MEDIA_TYPE));",8,condition,Return 415 for form data with @RequestBody in WebFlux,"Closes gh-26386
",['https://api.github.com/repos/spring-projects/spring-framework/issues/26386'],1,['Return 415 for form data via @RequestBody in WebFlux'],"['A `@RestController` like\r\n\r\n```\r\n@RestController\r\n public class DemoController {\r\n     @PostMapping\r\n     public Map<String, Object> getAttributes(@RequestBody Body body, ServerWebExchange serverWebExchange) {\r\n         return serverWebExchange.getAttribute(body.getAttribute());\r\n     }\r\n }\r\n```\r\n\r\nis expected to handle requests with content type _application/json_. When the client request has a content type _x-www-form-urlencoded_, I would expect that the server returns _415 Unsupported Media Type_ or another client error.\r\nInstead Spring throws _java.lang.IllegalStateException: In a WebFlux application, form data is accessed via ServerWebExchange.getFormData()._\r\n\r\nA sample application with failing test can be found here: https://github.com/huberchrigu/spring-reactive-wrong-content-type']",['closed'],[1],"[""Technically it is possible to read the body via `FormHttpMessageReader` but we decided to prevent it as part of #22486 in order to avoid running into the issue of trying to consume the body twice, once via `ServerWebExchange#getFormData` (e.g. in a filter or other) and a second via `@RequestBody`. You're right though that 415 would be a better way to flag this since this effectively means that method doesn't support it.\r\n\r\n""]",,,,,
spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/BeanUtils.java,d2868f5dd0840c158a5a60fa96c4afd9ce19f777,Condition_Change,"+import java.util.HashSet;
-		List<String> ignoreList = (ignoreProperties != null ? Arrays.asList(ignoreProperties) : null);
+		Set<String> ignoreSet = (ignoreProperties != null ? new HashSet<>(Arrays.asList(ignoreProperties)) : null);
-			if (writeMethod != null && (ignoreList == null || !ignoreList.contains(targetPd.getName()))) {
+			if (writeMethod != null && (ignoreSet == null || !ignoreSet.contains(targetPd.getName()))) {",5,condition,Use Set to track ignored properties in BeanUtils.copyProperties(),"Closes gh-30088
",['https://api.github.com/repos/spring-projects/spring-framework/issues/30088'],1,['Use `Set` to track ignored properties in `BeanUtils.copyProperties()`'],[None],['closed'],[2],"['@liupeng12345 Please sign the [Contributor License Agreement](https://cla.pivotal.io/sign/spring?repositoryId=spring-projects/spring-framework&pullRequestId=30088)!\n\n[Click here](https://cla.pivotal.io/sync/spring?repositoryId=spring-projects/spring-framework&pullRequestId=30088) to manually synchronize the status of this Pull Request.\n\nSee the [FAQ](https://cla.pivotal.io/about) for frequently asked questions.', '@liupeng12345 Thank you for signing the [Contributor License Agreement](https://cla.pivotal.io/sign/spring?repositoryId=spring-projects/spring-framework&pullRequestId=30088)!']",,,,,
