commit,repo,file,change_type,diff,change_count,condition_type,commit_subject,commit_body,note
d87465f9e9a802b6ad97fcc9a19d6d4e24c58082,spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/tags/EvalTag.java,Condition_Change,"- * Copyright 2002-2018 the original author or authors.
+ * Copyright 2002-2024 the original author or authors.
+import jakarta.el.ELContext;
+ * @author Sam Brannen
-		private final jakarta.servlet.jsp.el.VariableResolver variableResolver;
+		private final ELContext elContext;
+
-			this.variableResolver = pageContext.getVariableResolver();
+			this.elContext = pageContext.getELContext();
-			if (this.variableResolver == null) {
+			if (this.elContext == null) {
-				return this.variableResolver.resolveVariable(name);
+				return this.elContext.getELResolver().getValue(this.elContext, name, null);",10,condition,Use ELContext instead of VariableResolver in JspPropertyAccessor,"The JSP VariableResolver API has been deprecated since JSP 2.1 in favor
of the newer ELContext API.

This commit therefore refactors JspPropertyAccessor to use the
ELContext API.

Closes gh-32383
",
d8f4d37624fc38a8c28d8e427f205b395e290f15,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/io/buffer/DataBufferUtils.java,Condition_Change,"-				if ((read = channel.read(byteBuffer)) > 0) {
+				if ((read = channel.read(byteBuffer)) >= 0) {",2,condition,Fixed bug in reading Flux from Channel,"Fixed bug where the returned Flux from DataBufferUtils.read() would be
completed prematurely if the channel was not ready to read, but did
not reach the end of the file either.
",
d91fc8c672614c6394f3ebc2e86c05c5f32607f8,spring-projects/spring-framework,spring-aop/src/main/java/org/springframework/aop/framework/ProxyFactoryBean.java,Condition_Change,"- * Copyright 2002-2019 the original author or authors.
+ * Copyright 2002-2020 the original author or authors.
-			if (this.targetName == null && logger.isInfoEnabled()) {
+			if (this.targetName == null) {
-					""; Can only include Advisor or Advice type beans in interceptorNames chain except for last entry, "" +
-					""which may also be target or TargetSource"", ex);
+					""; can only include Advisor or Advice type beans in interceptorNames chain "" +
+					""except for last entry which may also be target instance or TargetSource"", ex);",6,condition,No log level check unless String concatenation is following,,
d97eabba2fcb4c69d25befdcd4869ac87ebf9167,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/util/MimeTypeUtils.java,Add_Condition,"+		// do not cache multipart mime types with random boundaries
+		if (mimeType.startsWith(""multipart"")) {
+			return parseMimeTypeInternal(mimeType);
+		}",3,condition,Do not cache multipart MIME types in cache,"Prior to this commmit, ""mutipart/*"" MIME types would be cached by the
`MimeTypeUtils` LRU cache. Since those MIME types are likely to have
random boundaries in them, they can waste space in the LRU cache.
This is not improving things since we're parsing them anyway.

This commit skips the caching step for all ""multipart"" MIME types.

Fixes gh-24767
",
d9cae339d60cc7f21b6f067fa4d66c5104cdc15c,spring-projects/spring-framework,spring-aop/src/main/java/org/springframework/aop/framework/AdvisedSupport.java,Condition_Change,"-		Advisor advisor = this.advisors.get(index);
+		Advisor advisor = this.advisors.remove(index);
-			for (int j = 0; j < ia.getInterfaces().length; j++) {
-				removeInterface(ia.getInterfaces()[j]);
+			Class<?>[] interfaces = ia.getInterfaces();
+			for (Class<?> iface : interfaces) {
+				removeInterface(iface);
-		this.advisors.remove(index);",8,iteration,Simplify AdvisedSupport.removeAdvisor(),Closes gh-24205,
daf9a82e8ce3e6e8e795fcb46309cd8bc4a62e52,spring-projects/spring-framework,spring-aop/src/main/java/org/springframework/aop/aspectj/AbstractAspectJAdvice.java,Condition_Change,"- * Copyright 2002-2019 the original author or authors.
+ * Copyright 2002-2020 the original author or authors.
-	private boolean isVariableName(String name) {
-		char[] chars = name.toCharArray();
-		if (!Character.isJavaIdentifierStart(chars[0])) {
+	private static boolean isVariableName(String name) {
+		if (!Character.isJavaIdentifierStart(name.charAt(0))) {
-		for (int i = 1; i < chars.length; i++) {
-			if (!Character.isJavaIdentifierPart(chars[i])) {
+		for (char ch: name.toCharArray()) {
+			if (!Character.isJavaIdentifierPart(ch)) {",9,"condition, iteration",Simplify AbstractAspectJAdvice.isVariableName(),,
db1010f9c9f0ff665c6657e9ae8205421cc6eb71,spring-projects/spring-framework,spring-web/src/main/java/org/springframework/http/converter/support/AllEncompassingFormHttpMessageConverter.java,Add_Condition,"+import org.springframework.http.converter.cbor.MappingJackson2CborHttpMessageConverter;
- * adding support for XML and JSON-based parts.
+ * adding support for XML, JSON, Smile, CBOR, Protobuf and Yaml based parts when
+ * related libraries are present in the classpath.
+	private static final boolean jackson2CborPresent;
+
+		jackson2CborPresent = ClassUtils.isPresent(""com.fasterxml.jackson.dataformat.cbor.CBORFactory"", classLoader);
+		if (jackson2CborPresent) {
+			addPartConverter(new MappingJackson2CborHttpMessageConverter());
+		}
+",8,condition,Add CBOR support to AllEncompassingFormHttpMessageConverter,"Closes gh-32428
",
db2601d6e25a427368500ffcb8d274319222ec92,spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/factory/support/AbstractBeanFactory.java,Condition_Change,"-			if (logger.isDebugEnabled()) {
-				logger.debug(""Ignoring bean creation exception on FactoryBean type check: "" + ex);
+			if (logger.isWarnEnabled()) {
+				logger.warn(""Bean creation exception on FactoryBean type check: "" + ex);",4,condition,AbstractBeanFactory logs bean creation exception on FactoryBean type check at warn level,"Issue: SPR-12397
",
db596d23dea7a8f35b52581d92b00a18c3f45335,spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/context/request/async/DeferredResult.java,Condition_Change,"-			if (this.resultHandler != null) {
-				this.resultHandler.handleResult(this.result);
-			}
+		}
+		if (this.resultHandler != null) {
+			this.resultHandler.handleResult(this.result);",6,condition,Fix deadlock issue in DeferredResult,"Previously DeferredResult locked around the setting of the result
including handling up to the part of submitting a dispatch. This
can cause a deadlock if a timeout occurs at the same time since
the Tomcat timeout thread has its own locking that permits only
one thread to do timeout or dispatch processing.

The fix reduces the locking to cover only the attempt to set the
DeferredResult but not the dispatching.

Issue: SPR-10485
",
dbbdd044cdd5439e4066b71af34324670a274514,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/util/CollectionUtils.java,Remove_Condition,"-		for (Object elem : arr) {
-			collection.add((E) elem);
-		}
+		Collections.addAll(collection, (E[])arr);",4,iteration,Use Collections.addAll instead of Collection.addAll,"See gh-24636
",
dc59e50561eeaedbc6f7a50d8703d627be2c6847,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/MethodParameter.java,Add_Condition,"-		paramType = ResolvableType.forMethodParameter(this, null, 1).resolve();
+		if (getContainingClass() != getDeclaringClass()) {
+			paramType = ResolvableType.forMethodParameter(this, null, 1).resolve();
+		}",4,condition,Avoid unnecessary use of ResolvableType within MethodParameter,"Closes gh-23792
",
dcc8dcdff81dd76cfcb7df8c6f1d61b4a3d4f207,spring-projects/spring-framework,spring-web/src/main/java/org/springframework/http/server/ServletServerHttpResponse.java,Add_Condition,"+			long contentLength = getHeaders().getContentLength();
+			if (contentLength != -1) {
+				this.servletResponse.setContentLengthLong(contentLength);
+			}",4,condition,Set content length on ServletHttpResponse,"Prior to this commit, the `ServletServerHttpResponse` would copy headers
from the `HttpHeaders` map and calls methods related to headers exposed
as properties (content-type, character encoding).

Unlike its reactive variant, this would not set the content length.
Depending on the Servlet container implementation, this could cause
duplicate Content-Length response headers in the actual HTTP response.

This commit aligns both implementations and ensures that the
`setContentLengthLong` method is called if necessary so that the Servlet
container can ensure a single header for that.

Fixes gh-26330
",
ddb41172331ef015e67826a5a1cece1c44d4153f,spring-projects/spring-framework,spring-orm/src/main/java/org/springframework/orm/hibernate5/HibernateExceptionTranslator.java,Add_Condition,"+import javax.persistence.PersistenceException;
+
+import org.springframework.orm.jpa.EntityManagerFactoryUtils;
- * instances to Spring's {@link DataAccessException} hierarchy.
+ * instances to Spring's {@link DataAccessException} hierarchy. As of Spring 4.3.2 and
+ * Hibernate 5.2, it also converts standard JPA {@link PersistenceException} instances.
+ * @see EntityManagerFactoryUtils#convertJpaAccessExceptionIfPossible(RuntimeException)
-		return null;
+		if (ex instanceof PersistenceException && ex.getCause() instanceof HibernateException) {
+			return convertHibernateAccessException((HibernateException) ex.getCause());
+		}
+		return EntityManagerFactoryUtils.convertJpaAccessExceptionIfPossible(ex);",8,condition,HibernateExceptionTranslator converts JPA exceptions as well (for Hibernate 5.2),"Issue: SPR-14455
",
de069d06d852e6fa2e8e4ca9d442168729af6588,spring-projects/spring-framework,spring-oxm/src/main/java/org/springframework/oxm/jaxb/Jaxb2Marshaller.java,Remove_Condition,"-	protected JAXBContext getJaxbContext() {
+	/**
+	 * Return the JAXBContext used by this marshaller, lazily building it if necessary.
+	 */
+	public JAXBContext getJaxbContext() {
-		if (this.supportJaxbElementClass && JAXBElement.class.isAssignableFrom(clazz)) {
-			return true;
-		}
-		return supportsInternal(clazz, this.checkForXmlRootElement);
+		return ((this.supportJaxbElementClass && JAXBElement.class.isAssignableFrom(clazz)) ||
+				supportsInternal(clazz, this.checkForXmlRootElement));",9,condition,"Made ""getJaxbContext()"" method public","Issue: SPR-10282
",
defc1d31574ea6b3faa5ed84c4aa23c808b0c7cf,spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/CachedIntrospectionResults.java,Remove_Condition,"-			// Only bother with flushFromCaches if the Introspector actually cached...
-			if (!shouldIntrospectorIgnoreBeaninfoClasses) {
-				// Immediately remove class from Introspector cache, to allow for proper
-				// garbage collection on class loader shutdown - we cache it here anyway,
-				// in a GC-friendly manner. In contrast to CachedIntrospectionResults,
-				// Introspector does not use WeakReferences as values of its WeakHashMap!
-				Class<?> classToFlush = beanClass;
-				do {
-					Introspector.flushFromCaches(classToFlush);
-					classToFlush = classToFlush.getSuperclass();
-				}
-				while (classToFlush != null);
-			}
-",9,"condition, iteration",Drop Introspector.flushFromCaches calls completely,"According to the JDK's documentation and changelog, the Introspector itself safely handles weak references as of JDK 6 update 21 (which is what we require for Spring 4.0).

Issue: SPR-11356
",
df51ff03862c6a299f2ff243828ec23608899311,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/util/ClassUtils.java,Add_Condition,"-		primitiveWrapperTypeMap.forEach((key, value) -> {
-			primitiveTypeToWrapperMap.put(value, key);
-			registerCommonClasses(key);
-		});
+		// Map entry iteration is less expensive to initialize than forEach with lambdas
+		for (Map.Entry<Class<?>, Class<?>> entry : primitiveWrapperTypeMap.entrySet()) {
+			primitiveTypeToWrapperMap.put(entry.getValue(), entry.getKey());
+			registerCommonClasses(entry.getKey());
+		}",8,iteration,Revert to Map entry iteration for less expensive static initialization,"Issue: SPR-17169
",
df8412bded77faadd60d62dc5c78ca8b2b44a481,spring-projects/spring-framework,spring-websocket/src/main/java/org/springframework/web/socket/handler/ExceptionWebSocketHandlerDecorator.java,Condition_Change,"- * Copyright 2002-2015 the original author or authors.
+ * Copyright 2002-2017 the original author or authors.
-		if (logger.isDebugEnabled()) {
-			logger.debug(""Closing due to exception for "" + session, exception);
+		if (logger.isErrorEnabled()) {
+			logger.error(""Closing session due to exception for "" + session, exception);",4,condition,ExceptoinWebSocketHandlerDecorator uses ERROR level,"Issue: SPR-15537
",
dfc370c368cd45863c41ab65ca09a87f6b4a1250,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/io/support/PathMatchingResourcePatternResolver.java,Condition_Change,"-			if (isJarResource(rootDirResource)) {
-				result.addAll(doFindPathMatchingJarResources(rootDirResource, subPattern));
-			}
-			else if (rootDirResource.getURL().getProtocol().startsWith(ResourceUtils.URL_PROTOCOL_VFS)) {
+			if (rootDirResource.getURL().getProtocol().startsWith(ResourceUtils.URL_PROTOCOL_VFS)) {
+			else if (isJarResource(rootDirResource)) {
+				result.addAll(doFindPathMatchingJarResources(rootDirResource, subPattern));
+			}",8,condition,PathMatchingResourcePatternResolver's findPathMatchingResources needs to check for VFS before checking isJarResource,"Issue: SPR-11887
",
e00a882333ed06c682a59f92aa45657434b03df1,spring-projects/spring-framework,spring-websocket/src/main/java/org/springframework/web/socket/adapter/jetty/JettyWebSocketHandlerAdapter.java,Add_Condition,"+		else {
+			callback.succeed();
+		}",3,condition,Complete Jetty frame callback when opcode is not PONG,"The onWebSocketFrame method should complete callback.
For more details, see https://github.com/jetty/jetty.project/issues/11088.

Closes gh-31869
",
e0734aede82efc80c5ab334d5559abcc5787957b,spring-projects/spring-framework,spring-context/src/main/java/org/springframework/context/support/PostProcessorRegistrationDelegate.java,Condition_Change,"- * Copyright 2002-2015 the original author or authors.
+ * Copyright 2002-2016 the original author or authors.
-	 * BeanPostProcessor that detects beans which implement the ApplicationListener interface.
-	 * This catches beans that can't reliably be detected by getBeanNamesForType.
+	 * {@code BeanPostProcessor} that detects beans which implement the {@code ApplicationListener}
+	 * interface. This catches beans that can't reliably be detected by {@code getBeanNamesForType}
+	 * and related operations which only work against top-level beans.
+	 *
+	 * <p>With standard Java serialization, this post-processor won't get serialized as part of
+	 * {@code DisposableBeanAdapter} to begin with. However, with alternative serialization
+	 * mechanisms, {@code DisposableBeanAdapter.writeReplace} might not get used at all, so we
+	 * defensively mark this post-processor's field state as {@code transient}.
-		private final AbstractApplicationContext applicationContext;
+		private transient final AbstractApplicationContext applicationContext;
-		private final Map<String, Boolean> singletonNames = new ConcurrentHashMap<String, Boolean>(256);
+		private transient final Map<String, Boolean> singletonNames = new ConcurrentHashMap<String, Boolean>(256);
-			if (beanDefinition.isSingleton()) {
+			if (this.applicationContext != null && beanDefinition.isSingleton()) {
-			if (bean instanceof ApplicationListener) {
+			if (this.applicationContext != null && bean instanceof ApplicationListener) {",8,condition,ApplicationListenerDetector explicitly prevents serialization of its ApplicationContext reference,"Issue: SPR-14214
",
e21d94f91bfdfe8e3d7df43c2823425d096e0770,spring-projects/spring-framework,spring-web/src/main/java/org/springframework/http/server/reactive/AbstractServerHttpResponse.java,Condition_Change,"-		for (Supplier<? extends Mono<Void>> actions : this.commitActions) {
-			commit = commit.concatWith(actions.get());
+		for (Supplier<? extends Mono<Void>> action : this.commitActions) {
+			commit = commit.concatWith(action.get());",4,iteration,Polish,"Closes gh-22472
",
e2b1dcbaca1cc618281d1308a5c24c28d4a04020,spring-projects/spring-framework,spring-expression/src/main/java/org/springframework/expression/spel/ast/PropertyOrFieldReference.java,Condition_Change,"-			TypedValue value = this.ref.getValueInternal(this.contextObject, this.evalContext, this.autoGrowNullReferences);
-			if (this.ref.cachedReadAccessor instanceof CompilablePropertyAccessor) {
-				CompilablePropertyAccessor accessor = (CompilablePropertyAccessor) this.ref.cachedReadAccessor;
-				this.ref.exitTypeDescriptor = CodeFlow.toDescriptor(accessor.getPropertyType());
+			TypedValue value =
+					this.ref.getValueInternal(this.contextObject, this.evalContext, this.autoGrowNullReferences);
+			PropertyAccessor accessorToUse = this.ref.cachedReadAccessor;
+			if (accessorToUse instanceof CompilablePropertyAccessor) {
+				this.ref.exitTypeDescriptor =
+						CodeFlow.toDescriptor(((CompilablePropertyAccessor) accessorToUse).getPropertyType());",10,condition,AccessorLValue reliably downcasts to CompilablePropertyAccessor in concurrent scenarios,"Issue: SPR-14850
",
e2ccd55d146c245ee3e6d46783e3c288999894ff,spring-projects/spring-framework,spring-expression/src/main/java/org/springframework/expression/spel/support/ReflectivePropertyAccessor.java,Remove_Condition,"-		Method[] methods = this.sortedMethodsCache.get(clazz);
-		if (methods == null) {
-			methods = clazz.getMethods();
+		return this.sortedMethodsCache.computeIfAbsent(clazz, key -> {
+			Method[] methods = key.getMethods();
-			this.sortedMethodsCache.put(clazz, methods);
-		}
-		return methods;
+			return methods;
+		});",10,condition,ReflectivePropertyAccessor uses computeIfAbsent for cache computation,"Issue: SPR-16882
",
e38c020535dc5d6b326d5e22f8a59dc35ba7361a,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/convert/TypeDescriptor.java,Condition_Change,"-				if (anns[i] != otherAnns[i]) {
+				if (!annotationEquals(anns[i], otherAnns[i])) {
+	private boolean annotationEquals(Annotation ann, Annotation otherAnn) {
+		// Annotation.equals is reflective and pretty slow, so let's check identity and proxy type first.
+		return (ann == otherAnn || (ann.getClass() == otherAnn.getClass() && ann.equals(otherAnn)));
+	}
+",6,condition,TypeDescriptor efficiently matches equal annotations as well,"Issue: SPR-15060
",
e3bb06c8783ca45633ee361bb637cc3236471479,spring-projects/spring-framework,spring-context/src/main/java/org/springframework/context/event/ApplicationListenerMethodAdapter.java,Condition_Change,"-		if (this.method.getParameters().length == 0) {
+		if (this.method.getParameterTypes().length == 0) {",2,condition,Avoid Java8 API,,
e4539d9f4003bee0f3cd31dd70b87a32ffb95884,spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/RequestResponseBodyMethodProcessor.java,Condition_Change,"- * Copyright 2002-2015 the original author or authors.
+ * Copyright 2002-2016 the original author or authors.
-			if (methodParam.getParameterAnnotation(RequestBody.class).required()) {
+			if (checkRequired(methodParam)) {
+	protected boolean checkRequired(MethodParameter methodParam) {
+		return methodParam.getParameterAnnotation(RequestBody.class).required();
+	}
+",6,condition,Add protected method for required RequestBody,,
e45d33f9de595d7348f3b4695960cb26bd9255c0,spring-projects/spring-framework,spring-jms/src/main/java/org/springframework/jms/listener/DefaultMessageListenerContainer.java,Add_Condition,"+			if (!isRunning() || this.stopCallback != null) {
+				// Not started, already stopped, or previous stop attempt in progress
+				// -> return immediately, no stop process to control anymore.
+				callback.run();
+				return;
+			}",4,condition,DefaultMessageListenerContainer immediately invokes stop callback when not running,"Issue: SPR-14233
",
e48ec4fcd333a3f2149f8966b367e51322d9ff90,spring-projects/spring-framework,spring-jdbc/src/main/java/org/springframework/jdbc/core/StatementCreatorUtils.java,Condition_Change,"-					if (checkGetParameterType) {
+					if (checkGetParameterType &&
+							!(jdbcDriverName.startsWith(""Oracle"") && dbmd.getDriverMajorVersion() >= 12)) {
+						// Register JDBC driver with no support for getParameterType, except for the
+						// Oracle 12c driver where getParameterType fails for specific statements only
+						// (so an exception thrown above does not indicate general lack of support).",3,condition,StatementCreatorUtils always tries getParameterType on Oracle 12c driver,"Issue: SPR-13825
",
e53c2c6331be891b19bf90fc8cc0d2c194d88615,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/util/ClassUtils.java,Condition_Change,"-			if (lastDotIndex != -1) {
+			int previousDotIndex = name.lastIndexOf(PACKAGE_SEPARATOR, lastDotIndex -1);
+			if (lastDotIndex != -1 && previousDotIndex != 1 && Character.isUpperCase(name.charAt(previousDotIndex + 1))) {",3,condition,Reduce nested class lookups in ClassUtils,"Prior to this commit, `ClassUtils#forName` would always attempt to
resolve the given class name as a nested type. For example, searching
for `org.example.Spring` would try to resolve:

* `org.example.Spring`
* if not available, try `org.example$Spring` as well

Java classes usually start with uppercase letters, so this additional
lookup can be costly and not very useful.

This commit only attempts nested class lookups when the previous segment
starts with an uppercase. So `org.example.Spring.Issue` will look for
`org.example.Spring$Issue`, but `org.example.Spring` will not.

Closes gh-31258
",
e5475d698a8a861a03a18c24de16e3e4f0d22f72,spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/PropertyEditorRegistrySupport.java,"Add_Condition, Condition_Change","- * Copyright 2002-2020 the original author or authors.
+ * Copyright 2002-2021 the original author or authors.
-				for (Iterator<Class<?>> it = this.customEditors.keySet().iterator(); it.hasNext() && editor == null;) {
-					Class<?> key = it.next();
+				for (Map.Entry<Class<?>, PropertyEditor> entry : this.customEditors.entrySet()) {
+					if (editor != null) {
+						break;
+					}
+					Class<?> key = entry.getKey();
-						editor = this.customEditors.get(key);
+						editor = entry.getValue();",9,"condition, iteration",Iterate over Map's entrySet() instead of keySet() in PropertyEditorRegistrySupport,"Closes gh-27591
",
e565d2cabb01539933195b0d1bc3b55992fb9c84,spring-projects/spring-framework,spring-context/src/main/java/org/springframework/context/support/PropertySourcesPlaceholderConfigurer.java,Condition_Change,"-				if (this.ignoreUnresolvablePlaceholders && (this.environment instanceof ConfigurableEnvironment)) {
-					ConfigurableEnvironment configurableEnvironment = (ConfigurableEnvironment) this.environment;
+				if (this.ignoreUnresolvablePlaceholders &&
+						(this.environment instanceof ConfigurableEnvironment configurableEnvironment)) {",4,condition,"Apply ""instanceof pattern matching"" in PropertySourcesPlaceholderConfigurer","See gh-27947
",
e7f89f87c14bb65a83518508a791dc68e681ddd4,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/util/StringUtils.java,Condition_Change,"-		if (parts.length >= 2) {
+		if (parts.length > 2) {",2,condition,Fix off-by-one error in parseLocaleString,"Fix off-by-one error in StringUtils.parseLocaleString()

Issue: SPR-10364
",
e83d495cbba0796b1f2269b9ad7a02ffac1ca5a8,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/SimpleAliasRegistry.java,Condition_Change,"- * Copyright 2002-2012 the original author or authors.
+ * Copyright 2002-2015 the original author or authors.
-				if (resolvedAlias.equals(resolvedName)) {
+				if (resolvedAlias == null || resolvedName == null || resolvedAlias.equals(resolvedName)) {",2,condition,SimpleAliasRegistry prevents NPE for alias resolved to null,"Issue: SPR-13016
",
e8486e2afe6e49f5597313da8a4e4f37e2029bc2,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/asm/TypePath.java,Add_Condition,"+                if (i < n && typePath.charAt(i) == ';') {
+                    i += 1;
+                }
-     * argument index in decimal form.
+     * argument index in decimal form followed by ';'.
-                result.append(getStepArgument(i));
+                result.append(getStepArgument(i)).append(';');",5,condition,Tracking ASM 5.0.4 development: Fix for ASM issue 317539,"Issue: SPR-12255
",
e870c9a39251898f0747f9a591595134bbd16278,spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/HandlerExecutionChain.java,Add_Condition,"- * Copyright 2002-2010 the original author or authors.
+ * Copyright 2002-2012 the original author or authors.
+import org.springframework.web.context.request.async.AbstractDelegatingCallable;
-					chain.addDelegatingCallable(asyncInterceptor.getAsyncCallable(request, response, this.handler));
+					AbstractDelegatingCallable callable = asyncInterceptor.getAsyncCallable(request, response, this.handler);
+					if (callable != null) {
+						chain.addDelegatingCallable(callable);
+					}",6,condition,Reduce logging in HandlerExecutionChain,"Before this change the HandlerExecitionChain logged errors each time a
an AsyncHandlerInterceptor returned a null async Callable, a condition
which is acceptable.

SPR-9524
",
e87e03c539b13a709a4019369a396949db3ac4e8,spring-projects/spring-framework,spring-context/src/main/java/org/springframework/context/annotation/ConfigurationClassPostProcessor.java,Remove_Condition,"-		if (configBeanDefs.isEmpty()) {
+		if (configBeanDefs.isEmpty() || IN_NATIVE_IMAGE) {
-		if (IN_NATIVE_IMAGE) {
-			throw new BeanDefinitionStoreException(""@Configuration classes need to be marked as "" +
-					""proxyBeanMethods=false. Found: "" + configBeanDefs.keySet());
-		}",6,condition,Refine ConfigurationClassPostProcessor behavior in native images,"This commit refines ConfigurationClassPostProcessor behavior in
native images by skipping configuration classes enhancement
instead of raising an error.

See spring-projects-experimental/spring-graalvm-native#248 for
more details.

Closes gh-26236
",
e9413b93c6d24a250cc3d67c94f9cd87aef2836a,spring-projects/spring-framework,spring-aop/src/main/java/org/springframework/aop/framework/autoproxy/BeanFactoryAdvisorRetrievalHelper.java,Condition_Change,"-						if (rootCause instanceof BeanCurrentlyInCreationException) {
-							BeanCreationException bce = (BeanCreationException) rootCause;
+						if (rootCause instanceof BeanCurrentlyInCreationException bce) {",3,condition,"Apply ""instanceof pattern matching"" in BeanFactoryAdvisorRetrievalHelper",,
e9819b7535841a27586edfcbe83c5ab1adf47339,spring-projects/spring-framework,spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/AbstractMessageReaderArgumentResolver.java,Add_Condition,"- * Copyright 2002-2018 the original author or authors.
+ * Copyright 2002-2019 the original author or authors.
+		if (mediaType.isCompatibleWith(MediaType.APPLICATION_FORM_URLENCODED)) {
+			return Mono.error(new IllegalStateException(
+					""In a WebFlux application, form data is accessed via ServerWebExchange.getFormData().""));
+		}
+",5,condition,Raise ISE if @RequestBody is used for form data,"Closes gh-22486
",
ec4e6e0b0e84d11f9e5abaf092d5bcb7410d8a52,spring-projects/spring-framework,spring-jdbc/src/main/java/org/springframework/jdbc/core/StatementCreatorUtils.java,Condition_Change,"-		else if (sqlType == Types.VARCHAR || sqlType == Types.LONGVARCHAR ||
-				(sqlType == Types.CLOB && isStringValue(inValue.getClass()))) {
+		else if (sqlType == Types.VARCHAR || sqlType == Types.NVARCHAR ||
+				sqlType == Types.LONGVARCHAR || sqlType == Types.LONGNVARCHAR ||
+				((sqlType == Types.CLOB || sqlType == Types.NCLOB) && isStringValue(inValue.getClass()))) {",5,condition,"StatementCreatorUtils populates NVARCHAR, LONGNVARCHAR, NCLOB via setString as well","Issue: SPR-11938
",
eca87b87de8445feab00dd4e98a634ece6c80e20,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/BridgeMethodResolver.java,Condition_Change,"-			if (!candidateParameter.equals(genericParameter.toClass())) {
+			if (!ClassUtils.resolvePrimitiveIfNecessary(candidateParameter).equals(ClassUtils.resolvePrimitiveIfNecessary(genericParameter.toClass()))) {",2,condition,Improve Kotlin support in BridgeMethodResolver#findBridgedMethod,"This commit adds support for Kotlin non-nullable type which resolves
to primitive Java types in BridgeMethodResolver#findBridgedMethod.

Closes gh-26585
",
ecce7520fb2cb56494d78dcc6adadb446d51ace7,spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/config/AnnotationDrivenBeanDefinitionParser.java,Condition_Change,"-			for (Element converter : DomUtils.getChildElementsByTagName(convertersElement, ""bean"")) {
-				BeanDefinitionHolder beanDef = parserContext.getDelegate().parseBeanDefinitionElement(converter);
-				beanDef = parserContext.getDelegate().decorateBeanDefinitionIfRequired(converter, beanDef);
-				messageConverters.add(beanDef);
+			for (Element beanElement : DomUtils.getChildElementsByTagName(convertersElement, new String[] { ""bean"", ""ref"" })) {
+				Object object = parserContext.getDelegate().parsePropertySubElement(beanElement, null);
+				messageConverters.add(object);",7,iteration,Support HttpMessageConverter refs in mvc namespace,"Issue: SPR-9469
",
ececf32c052082724ab86b5d2b567ffc7c137b67,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/annotation/AnnotationUtils.java,Condition_Change,"-		}
-		if (result != null) {
-			findAnnotationCache.put(cacheKey, result);
+			if (result != null) {
+				findAnnotationCache.put(cacheKey, result);
+			}
+",7,condition,Revert unintentional change in AnnotationUtils,,
edbc1e92129f659b9c59722611065befa705e2fe,spring-projects/spring-framework,spring-jms/src/main/java/org/springframework/jms/listener/AbstractPollingMessageListenerContainer.java,Remove_Condition,"- * Copyright 2002-2015 the original author or authors.
+ * Copyright 2002-2016 the original author or authors.
-	private volatile Boolean commitAfterNoMessageReceived;
-
-				// However, don't do this on Tibco since this may lead to a deadlock there.
-	 * This is a good idea on any JMS provider other than Tibco, which is what
-	 * this default implementation checks for.
+	 * This is a good idea on any modern-day JMS provider.
-		if (this.commitAfterNoMessageReceived == null) {
-			Session target = ConnectionFactoryUtils.getTargetSession(session);
-			this.commitAfterNoMessageReceived = !target.getClass().getName().startsWith(""com.tibco.tibjms."");
-		}
-		return this.commitAfterNoMessageReceived;
+		return true;",8,condition,Avoid outdated Tibco workaround in shouldCommitAfterNoMessageReceived,"Issue: SPR-14697
",
